Republic of Korea, Population size (abridged)	Last modified: 09 Dec 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2022          61            453911.00       439778.00       893689.00
  2022          62            418117.00       405485.00       823602.00
  2022          63            378012.00       372945.00       750957.00
  2022          64            375236.00       367532.00       742768.00
  2022          65            341247.00       327763.00       669010.00
  2022          66            359626.00       331628.00       691254.00
  2022          67            299688.00       286309.00       585997.00
  2022          68            263081.00       241174.00       504255.00
  2022          69            289642.00       264915.00       554557.00
  2022          70            211161.00       190629.00       401790.00
  2022          71            224833.00       200733.00       425566.00
  2022          72            227171.00       200305.00       427476.00
  2022          73            224399.00       196629.00       421028.00
  2022          74            228374.00       192190.00       420564.00
  2022          75            179765.00       151581.00       331346.00
  2022          76            161600.00       130009.00       291609.00
  2022          77            174606.00       132187.00       306793.00
  2022          78            175364.00       127654.00       303018.00
  2022          79            212563.00       151050.00       363613.00
  2022          80            174036.00       117714.00       291750.00
  2022          81            152497.00        97147.00       249644.00
  2022          82            154338.00        94075.00       248413.00
  2022          83            136514.00        78796.00       215310.00
  2022          84            123326.00        67164.00       190490.00
  2022          85            112318.00        56762.00       169080.00
  2022          86            103102.00        48315.00       151417.00
  2022          87             87387.00        38125.00       125512.00
  2022          88             70361.98        28473.44        98835.42
  2022          89             59422.97        21887.33        81310.30
  2022          90             48595.82        16083.49        64679.31
  2022          91             40078.01        11885.87        51963.88
  2022          92             33014.17         9275.42        42289.59
  2022          93             25737.57         6849.80        32587.37
  2022          94             19101.90         4717.88        23819.78
  2022          95             13458.84         3143.09        16601.93
  2022          96              9409.58         2158.01        11567.59
  2022          97              6699.89         1532.05         8231.94
  2022          98              5235.01         1171.96         6406.97
  2022          99              3841.39          838.75         4680.14
  2022         100              2198.31          463.52         2661.83
  2022         101              1318.69          277.72         1596.41
  2022         102               792.98          169.31          962.29
  2022         103               454.89           93.46          548.35
  2022         104               275.00           55.48          330.48
  2022         105               155.37           30.86          186.23
  2022         106                75.34           15.30           90.64
  2022         107                37.86            7.43           45.29
  2022         108                19.65            3.35           23.00
  2022         109                 8.73            1.62           10.35
  2022         110+                5.57            0.67            6.24
  2023           0            119385.00       124853.00       244238.00
  2023           1            129038.00       135723.00       264761.00
  2023           2            135524.00       141957.00       277481.00
  2023           3            149787.00       158107.00       307894.00
  2023           4            162163.00       170757.00       332920.00
  2023           5            176690.00       187324.00       364014.00
  2023           6            201720.00       211217.00       412937.00
  2023           7            216775.00       227774.00       444549.00
  2023           8            214993.00       225680.00       440673.00
  2023           9            215311.00       226051.00       441362.00
  2023          10            238391.00       251200.00       489591.00
  2023          11            231802.00       244203.00       476005.00
  2023          12            229352.00       243941.00       473293.00
  2023          13            217258.00       230489.00       447747.00
  2023          14            227457.00       240864.00       468321.00
  2023          15            240687.00       254381.00       495068.00
  2023          16            216926.00       231853.00       448779.00
  2023          17            209956.00       224936.00       434892.00
  2023          18            227747.00       244127.00       471874.00
  2023          19            236583.00       254324.00       490907.00
  2023          20            235689.00       256288.00       491977.00
  2023          21            267225.00       288883.00       556108.00
  2023          22            303952.00       331409.00       635361.00
  2023          23            295287.00       320762.00       616049.00
  2023          24            304090.00       331518.00       635608.00
  2023          25            321953.00       344747.00       666700.00
  2023          26            323754.00       356843.00       680597.00
  2023          27            332202.00       370999.00       703201.00
  2023          28            332440.00       376493.00       708933.00
  2023          29            331198.00       374375.00       705573.00
  2023          30            341548.00       378898.00       720446.00
  2023          31            333277.00       364684.00       697961.00
  2023          32            299865.00       336811.00       636676.00
  2023          33            301573.00       325636.00       627209.00
  2023          34            297889.00       324099.00       621988.00
  2023          35            300235.00       313570.00       613805.00
  2023          36            300701.00       322640.00       623341.00
  2023          37            315328.00       332191.00       647519.00
  2023          38            320658.00       335600.00       656258.00
  2023          39            363068.00       378003.00       741071.00
  2023          40            399748.00       414002.00       813750.00
  2023          41            406922.00       423965.00       830887.00
  2023          42            406044.00       421148.00       827192.00
  2023          43            405561.00       411751.00       817312.00
  2023          44            345126.00       367446.00       712572.00
  2023          45            382826.00       385549.00       768375.00
  2023          46            367526.00       383632.00       751158.00
  2023          47            386315.00       391640.00       777955.00
  2023          48            413772.00       429944.00       843716.00
  2023          49            438065.00       439742.00       877807.00
  2023          50            429210.00       448292.00       877502.00
  2023          51            453823.00       469915.00       923738.00
  2023          52            443063.00       455376.00       898439.00
  2023          53            449475.00       453750.00       903225.00
  2023          54            452384.00       451904.00       904288.00
  2023          55            426811.00       413403.00       840214.00
  2023          56            381890.00       412404.00       794294.00
  2023          57            415016.00       412685.00       827701.00
  2023          58            401583.00       407309.00       808892.00
  2023          59            379108.00       388919.00       768027.00
  2023          60            421569.00       430746.00       852315.00
  2023          61            446116.00       436288.00       882404.00
  2023          62            452675.00       436485.00       889160.00
  2023          63            416901.00       401967.00       818868.00
  2023          64            376822.00       369523.00       746345.00
  2023          65            374234.00       364275.00       738509.00
  2023          66            340252.00       324494.00       664746.00
  2023          67            358343.00       327833.00       686176.00
  2023          68            298339.00       282699.00       581038.00
  2023          69            261703.00       237687.00       499390.00
  2023          70            287929.00       260623.00       548552.00
  2023          71            209646.00       187206.00       396852.00
  2023          72            223050.00       196876.00       419926.00
  2023          73            225206.00       195718.00       420924.00
  2023          74            222121.00       191829.00       413950.00
  2023          75            225594.00       186868.00       412462.00
  2023          76            177268.00       146997.00       324265.00
  2023          77            158899.00       125465.00       284364.00
  2023          78            171177.00       126954.00       298131.00
  2023          79            171140.00       121776.00       292916.00
  2023          80            206541.00       142898.00       349439.00
  2023          81            168332.00       110545.00       278877.00
  2023          82            146542.00        90364.00       236906.00
  2023          83            147163.00        86602.00       233765.00
  2023          84            129197.00        71821.00       201018.00
  2023          85            115719.00        60329.00       176048.00
  2023          86            104007.00        50254.00       154261.00
  2023          87             94343.00        42205.00       136548.00
  2023          88             78902.00        32842.00       111744.00
  2023          89             62231.78        23850.15        86081.93
  2023          90             51567.46        17956.16        69523.62
  2023          91             41383.44        12944.51        54327.95
  2023          92             33490.48         9366.47        42856.95
  2023          93             27015.23         7149.64        34164.87
  2023          94             20592.21         5154.16        25746.37
  2023          95             14856.42         3469.49        18325.91
  2023          96             10210.35         2281.87        12492.22
  2023          97              6969.07         1541.99         8511.06
  2023          98              4827.39         1064.82         5892.21
  2023          99              3662.85          767.60         4430.45
  2023         100              2579.02          539.01         3118.03
  2023         101              1427.41          305.90         1733.31
  2023         102               814.90          176.62          991.52
  2023         103               467.86          103.19          571.05
  2023         104               257.16           54.61          311.77
  2023         105               148.91           31.15          180.06
  2023         106                80.48           16.53           97.01
  2023         107                37.23            7.65           44.88
  2023         108                17.70            3.06           20.76
  2023         109                 8.51            0.99            9.50
  2023         110+                4.44            0.31            4.75
  2024           0            110247.00       115701.00       225948.00
  2024           1            123891.00       129667.00       253558.00
  2024           2            129924.00       136640.00       266564.00
  2024           3            136314.00       142747.00       279061.00
  2024           4            150430.00       158754.00       309184.00
  2024           5            162480.00       171068.00       333548.00
  2024           6            176942.00       187586.00       364528.00
  2024           7            201868.00       211386.00       413254.00
  2024           8            216909.00       227881.00       444790.00
  2024           9            215069.00       225746.00       440815.00
  2024          10            215389.00       226080.00       441469.00
  2024          11            238443.00       251210.00       489653.00
  2024          12            231835.00       244187.00       476022.00
  2024          13            229367.00       243887.00       473254.00
  2024          14            217262.00       230421.00       447683.00
  2024          15            227436.00       240700.00       468136.00
  2024          16            240666.00       254149.00       494815.00
  2024          17            216835.00       231483.00       448318.00
  2024          18            209923.00       224436.00       434359.00
  2024          19            227699.00       243717.00       471416.00
  2024          20            236511.00       253987.00       490498.00
  2024          21            235555.00       255987.00       491542.00
  2024          22            267120.00       288522.00       555642.00
  2024          23            303991.00       330969.00       634960.00
  2024          24            295300.00       320258.00       615558.00
  2024          25            304156.00       330996.00       635152.00
  2024          26            322031.00       344264.00       666295.00
  2024          27            323819.00       356347.00       680166.00
  2024          28            332249.00       370512.00       702761.00
  2024          29            332513.00       375956.00       708469.00
  2024          30            331350.00       373932.00       705282.00
  2024          31            341712.00       378445.00       720157.00
  2024          32            333283.00       364245.00       697528.00
  2024          33            300022.00       336409.00       636431.00
  2024          34            301625.00       325265.00       626890.00
  2024          35            297969.00       323776.00       621745.00
  2024          36            300249.00       313147.00       613396.00
  2024          37            300638.00       322283.00       622921.00
  2024          38            315287.00       331791.00       647078.00
  2024          39            320527.00       335071.00       655598.00
  2024          40            362834.00       377383.00       740217.00
  2024          41            399458.00       413362.00       812820.00
  2024          42            406546.00       423232.00       829778.00
  2024          43            405613.00       420322.00       825935.00
  2024          44            405085.00       410985.00       816070.00
  2024          45            344743.00       366621.00       711364.00
  2024          46            382380.00       384703.00       767083.00
  2024          47            367040.00       382725.00       749765.00
  2024          48            385778.00       390621.00       776399.00
  2024          49            413168.00       428767.00       841935.00
  2024          50            437413.00       438419.00       875832.00
  2024          51            428660.00       446798.00       875458.00
  2024          52            453181.00       468264.00       921445.00
  2024          53            442378.00       453645.00       896023.00
  2024          54            448663.00       451898.00       900561.00
  2024          55            451615.00       450006.00       901621.00
  2024          56            426057.00       411498.00       837555.00
  2024          57            381140.00       410312.00       791452.00
  2024          58            414164.00       410386.00       824550.00
  2024          59            400829.00       404996.00       805825.00
  2024          60            378404.00       386614.00       765018.00
  2024          61            420687.00       428020.00       848707.00
  2024          62            445027.00       433290.00       878317.00
  2024          63            451572.00       433254.00       884826.00
  2024          64            415696.00       398711.00       814407.00
  2024          65            375883.00       366547.00       742430.00
  2024          66            373415.00       361132.00       734547.00
  2024          67            339208.00       321109.00       660317.00
  2024          68            357055.00       324140.00       681195.00
  2024          69            297074.00       279117.00       576191.00
  2024          70            260370.00       234261.00       494631.00
  2024          71            286258.00       256459.00       542717.00
  2024          72            208111.00       183852.00       391963.00
  2024          73            221230.00       192809.00       414039.00
  2024          74            223188.00       191331.00       414519.00
  2024          75            219701.00       187021.00       406722.00
  2024          76            222856.00       181669.00       404525.00
  2024          77            174794.00       142466.00       317260.00
  2024          78            156085.00       120909.00       276994.00
  2024          79            167614.00       121752.00       289366.00
  2024          80            166869.00       116016.00       282885.00
  2024          81            200443.00       135030.00       335473.00
  2024          82            162508.00       103490.00       265998.00
  2024          83            140563.00        83597.00       224160.00
  2024          84            140056.00        79360.00       219416.00
  2024          85            121979.00        65122.00       187101.00
  2024          86            108219.00        54035.00       162254.00
  2024          87             96263.00        44403.00       140666.00
  2024          88             86136.00        36720.00       122856.00
  2024          89             70921.00        28006.00        98927.00
  2024          90             54918.13        19874.38        74792.51
  2024          91             44841.64        14730.35        59571.99
  2024          92             35372.78        10366.26        45739.04
  2024          93             28098.33         7389.62        35487.95
  2024          94             22182.37         5540.10        27722.47
  2024          95             16480.50         3893.21        20373.71
  2024          96             11697.04         2610.74        14307.78
  2024          97              7922.28         1699.83         9622.11
  2024          98              5291.75         1127.34         6419.09
  2024          99              3580.03          760.67         4340.70
  2024         100              2652.15          538.61         3190.76
  2024         101              1794.49          371.87         2166.36
  2024         102               966.14          209.07         1175.21
  2024         103               527.54          117.31          644.85
  2024         104               291.15           66.17          357.32
  2024         105               154.76           33.86          188.62
  2024         106                86.65           18.77          105.42
  2024         107                45.21            9.58           54.79
  2024         108                20.08            4.11           24.19
  2024         109                 9.02            1.13           10.15
  2024         110+                4.86            0.00            4.86
