country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
USA,2018,3,short,4,S003,11031.85,79.95,62.36,28.76,35.9,54.96,75.36,138.84,171.47,202.42,240.68,390.84,484.01,677.23,888.37,1049.91,1171.59,1167.63,1189.74,2921.83,1297.57,1624.05,1024.05,600.17,501.61,98.5
USA,2018,3,short,4,S004,134518.4,155.7,117.17,81.17,93.41,191.44,399.33,685.08,974.62,1601.22,2279.1,3686.99,5887.37,9065.02,12562.34,14838.3,16444.82,16277.95,16015.25,33162.12,15453.08,17703.68,11688.18,6013.61,4965.65,1048.1
USA,2018,3,short,4,S005,137088.49,2.12,6.46,3.08,12.33,34.66,150.73,464.51,772.37,931.74,1008.44,1596.81,2066.38,3023.43,3470.02,3960.15,6232.49,11005.9,19139.85,83207.02,29777.81,53465.3,32142.82,21339.16,17372.99,3969
USA,2018,3,short,4,S006,227530.27,282.47,233.55,197.32,274.9,406.98,514.01,680.84,729.67,957.25,1078.57,1800.41,2649.6,4511.83,6685.68,10091.29,16196.11,25693.28,37793.63,116752.9,48510.09,68254.78,43259.42,24998.83,20628.64,4369.1
USA,2018,3,short,4,S007,698589.16,307.88,123.64,69.94,103.58,282.82,651.31,1363.51,2392.15,4344.45,6841.79,12553.75,21602.52,36180.02,49728.22,58776.38,67990.86,75462.27,89414.22,270399.87,108151.03,162312.82,101685.49,60655.62,49495.56,11172.18
USA,2018,3,short,4,S008,149620.13,104.44,46.22,34.92,55.38,56.01,94.72,213.34,367.37,637.77,1094.75,1972.45,3216.32,5228.39,7681.83,10044.93,13556.66,17588.64,22175.68,65450.31,27491.82,37962.35,24149.52,13813.75,11519.62,2291.9
USA,2018,3,short,4,S009,29952.08,43.66,4.29,3.09,6.14,41.75,70.22,128.63,232.72,382.51,492.6,738.24,951.91,1642.45,2280.1,2722.79,3067.29,3574.38,3801.21,9768.08,4189.99,5578.33,3544.73,2034.06,1678.41,355.7
USA,2018,3,short,4,S010,60362.5,236.63,165.69,81.26,55.45,77.33,137.41,206.22,267.33,405.86,575.83,938.66,1456.11,2450.76,3524.36,4357.07,5464.88,6577.37,8119.32,25264.96,9962.24,15309.34,9522.5,5790.1,4704.66,1087.09
USA,2018,3,short,4,S011,225169.81,201.49,149.66,116.26,117.02,122.17,228.14,271.62,368.51,567.67,858.19,1792.35,4213.96,9389.88,15956.02,22111.51,30446.23,35432.06,35422.62,67404.46,33632.48,33747.03,23388.91,10346.61,8731.08,1613.35
USA,2018,3,short,4,S012,110913.42,180.18,57,33.86,45.1,86.56,158.77,544.08,1215.36,1976.4,2820.19,4829.92,7759.39,11427.68,12522.54,12201.85,11783.12,10906.74,10421.04,21943.65,10274.26,11664.64,7705.41,3957.64,3337.53,619.03
USA,2018,3,short,4,S013,19197.14,14.91,6.49,12.35,11.31,28.53,82.57,143.08,176.7,269.56,319.9,502.24,734.64,1143.5,1589.18,1948.65,2204.3,2322.28,2375.67,5311.27,2423.55,2886.86,1854.77,1032,830.06,202.34
USA,2018,3,short,4,S014,74270.58,101.29,14.01,7.21,16.43,46.94,193.97,324.1,465.95,661.19,755.59,1157.38,1852.23,3022.05,4638.68,6360.23,8351.13,9701.58,10812.43,25788.2,11574.03,14212.56,9423.64,4787.49,3966.18,821.59
USA,2018,3,short,4,S015,22890.37,17457.24,479.96,225.32,176.52,175.04,185.29,219.52,244.95,216.69,218.38,314.98,437.57,606.61,581.87,390.01,268,194.44,180.5,317.46,155.65,161.68,112.54,49.08,38.74,10.38
USA,2018,3,short,4,S016,248650.62,1669.56,1785.21,932.91,1564.11,8003.33,15838.87,20245.87,19799.58,19224.14,16223.43,17230.7,18316.6,19715.2,16176.92,12682.07,10803.93,10733.74,11006.71,26697.74,12072.27,14624.07,9656.63,4966.39,4133.85,832.37
USA,2019,1,short,4,S000,1473823,11676.68,2041.85,1290.24,1896.34,7361.87,14388.79,19444.71,21912.25,25244.5,28198.66,39362.53,59495.22,97063.77,130880.15,150947.87,169318.31,176504.73,178612.5,338182.01,169888.15,168293.86,119281.1,49012.76,43056.37,5956.38
USA,2019,1,short,4,S001,33818.12,302.35,114.48,45.93,37.9,48.69,116.97,283.48,440.47,531.34,734.17,1110.67,1853.86,2992.34,3717.7,4082.38,3857.26,3929.46,3676.01,5942.66,3197.34,2744.31,1964.11,780.07,680.2,99.94
USA,2019,1,short,4,S002,327218.92,52.17,191.51,209.24,243.8,375.28,504.38,783.86,1060.07,1786.92,2930.96,5947.11,11601.49,23969.5,37878.86,46280.27,50910.74,48176.07,41448.14,52868.54,31349.51,21496.05,16637.62,4849.47,4390.27,457.46
USA,2019,1,short,4,S003,5130.65,52.17,39.59,17.35,18.44,38.54,47.79,68.29,75.43,132.29,120.81,167.02,244.58,347.48,421.9,535.21,572.16,571.11,569.31,1091.2,532.7,558.57,386.53,172.1,145.39,26.79
USA,2019,1,short,4,S004,75448.08,101.14,67.4,44.91,67.61,88.24,227.78,414.85,621.76,914.81,1408.08,2282.62,3736.35,5922.26,8112.92,9402.95,10212.28,9500.38,8550.79,13770.95,7181.37,6588.32,4697.09,1891.05,1673.49,217.39
USA,2019,1,short,4,S005,52300.74,1.06,5.35,1.02,4.1,19.27,86.44,262,492.4,712.46,807.27,1082.37,1462.79,2158.14,2466.31,2590.79,3353.67,5070.72,7765.08,23959.5,10521.14,13445.63,9108.06,4340.26,3826.97,513.1
USA,2019,1,short,4,S006,95699.94,124.56,127.32,97.98,141.36,254.57,332.52,428.1,461.73,554.58,616.23,1005.16,1437.14,2416.18,3741.55,5485.14,8809.08,13513.26,17843.2,38310.29,19417.35,18892.11,13595.46,5295.35,4656.5,638.78
USA,2019,1,short,4,S007,377917.13,156.51,77.04,43.89,44.05,173.45,373.22,842.01,1611.61,2795.56,4844.97,8526.93,14706.18,24717.53,34426.91,39420.41,43877.9,45105.42,47836.41,108337.14,50265.72,58091.36,39757.61,18342.8,15946.32,2398.71
USA,2019,1,short,4,S008,65018.03,59.62,32.1,20.41,24.59,36.51,58.98,110.09,204.88,353.11,621.32,1159.05,1831.34,3081.95,4527.99,5808.93,7280.28,8759.45,10072.81,20974.63,10207.6,10768.6,7463.96,3305.72,2937.44,367.84
USA,2019,1,short,4,S009,15225.68,25.55,3.21,1.02,6.15,13.19,38.65,88.7,148.85,251.39,346.24,485.97,684.31,1076.89,1410.13,1735.77,1853.57,1881.61,1805.75,3368.74,1690.97,1677.78,1160.63,517.32,467.69,49.45
USA,2019,1,short,4,S010,25133.32,133.08,87.73,27.56,32.78,41.58,58.98,117.22,151.88,232.02,308.63,488.93,744.87,1254.6,1803.72,2199.38,2624.19,3125.63,3542.99,8157.55,3646.33,4513.38,3001.33,1513.31,1266.87,247.28
USA,2019,1,short,4,S011,108647.24,137.34,69.55,65.32,79.9,71,137.29,184.51,228.33,338.89,378.7,854.41,1905.18,4676.01,8410.04,12042.2,15840.81,17995.16,17060.84,28171.76,14977.63,13190.17,9697,3490.94,3084.76,405.94
USA,2019,1,short,4,S012,60674.24,101.14,21.4,25.52,26.63,47.67,100.67,346.59,834.87,1359.63,1825.51,2945.94,4742.39,7240.12,8060.06,7539.81,6812.89,5683.15,5017.18,7943.09,4173.99,3768.21,2776.66,990.88,872.37,118.49
USA,2019,1,short,4,S013,8167.12,9.58,3.21,6.12,15.37,14.2,25.42,46.89,68.29,105.83,144.16,233.83,315.32,560.61,760.02,891.01,1064.75,1050.56,1090.26,1761.69,877.75,883.98,637.48,246.44,207.41,39.15
USA,2019,1,short,4,S014,36316.37,45.78,4.28,2.04,6.15,14.2,31.52,69.31,136.58,206.57,332.99,594.19,1075.32,1736.38,2716.08,3469.28,4450.37,4820.7,5553.08,11051.55,5381.49,5670.88,4022.17,1648.69,1442.7,206.06
USA,2019,1,short,4,S015,12233.14,9323.82,250.35,116.35,108.58,113.59,110.84,106.01,121.29,111.93,121.82,163.98,223.35,357.58,330.05,201.59,138,102.74,91.69,139.56,73.65,65.89,53.63,12.22,10.17,2.06
USA,2019,1,short,4,S016,174874.27,1050.82,947.34,565.59,1038.94,6011.9,12137.34,15292.79,15253.82,14857.18,12656.8,12314.35,12930.76,14556.2,12095.91,9262.75,7660.36,7219.31,6688.96,12333.16,6393.61,5938.6,4321.75,1616.13,1447.82,167.94
USA,2019,2,short,4,S000,1381015,9248.11,1635.24,1043.09,1268.1,2897.4,5126.78,7528.07,10301.34,13398.44,16154.5,24382.67,37167.17,61400.87,85617.07,103477.03,131841.31,153000.64,179933.87,535593.28,209040.67,326552.62,198212.43,128340.19,103564.53,24775.65
USA,2019,2,short,4,S001,31588.35,248.43,113.68,53.88,31.78,31.62,70.6,160.81,275.38,368.87,481.86,821.62,1158.9,1926.81,2651.42,3046.75,3638.08,3746.44,3978.08,8783.36,3959.88,4819.89,3214.53,1602.84,1356.17,245.64
USA,2019,2,short,4,S002,293845.16,50.74,164.68,200.27,206.04,251.96,348.91,649.38,1270.85,2503.63,3885.4,6966.63,12014.83,21405.96,31014.89,36540.21,41762.78,40596.89,36557.89,57453.2,30571.66,26826.65,19094.74,7707.44,6673.87,1026.1
USA,2019,2,short,4,S003,5808.69,41.23,29.75,14.23,14.35,23.46,35.81,57.36,75.56,104.95,111.91,156.84,222.48,322.9,389.14,507.79,636.92,654.67,651.91,1757.43,712.79,1044.46,625.92,418.61,325.53,93.28
USA,2019,2,short,4,S004,66095.12,75.06,39.31,30.5,42.03,102.01,181.11,271.44,430.43,623.63,888.52,1415.64,2204.64,3583.45,5130.72,6229.85,7441.84,8008.74,8391.49,21004.71,8816.62,12183.93,7468.73,4714.55,3809.63,904.84
USA,2019,2,short,4,S005,83254.67,1.06,3.19,5.08,10.25,10.2,64.46,169.02,325.41,350.59,370.11,462.51,610.93,967.63,1106.1,1546.66,3093.97,6234.09,11197.7,56725.71,18109.78,38643.08,21738.45,16919.58,13379.38,3544.7
USA,2019,2,short,4,S006,140627.24,118.4,94.56,83.36,124.04,120.37,185.2,230.46,314.14,385.17,517.44,767.99,1168,2117.47,3222.03,4909.66,8425.03,13892.28,22084.27,81867.38,30198.4,51680.8,30848.37,20836.96,16783.91,4053.55
USA,2019,2,short,4,S007,325011.16,128.97,65.87,48.8,45.1,123.43,237.38,439.41,799.64,1342.01,2194.83,3629.57,6131.36,10706.65,15921.96,20094.47,26603.87,32725.97,42655.58,161116.27,56280.22,104880.53,61226.28,43675.43,34735.97,8947.82
USA,2019,2,short,4,S008,86814.11,48.63,23.37,17.28,24.6,22.44,44,95.26,187.67,309.77,486.95,877.28,1347.01,2148.78,3297.7,4516.82,6653.5,9211.96,12917.44,44583.65,16872.87,27714.33,16777.86,10936.86,8866.34,2069.84
USA,2019,2,short,4,S009,14124.92,11.63,3.19,1.02,5.13,17.34,33.77,57.36,77.51,162.02,192.13,272.19,352.93,532.65,777.28,1019.61,1415.93,1612.97,1892.16,5688.12,2180.06,3508.34,2072.72,1436.11,1153.26,282.95
USA,2019,2,short,4,S010,25738.21,89.87,74.38,32.54,43.06,35.71,52.19,91.17,127.51,186.49,255.2,373.42,526.93,975.64,1376.28,1685.74,2208.25,2648.12,3203.28,11752.44,4267.41,7487.18,4348.5,3140.39,2446.34,695.49
USA,2019,2,short,4,S011,114269.17,93.03,55.25,45.75,39.98,49.99,94.14,130.08,217.25,291.43,439.17,959.25,1996.27,4573.02,7612.71,10170.21,14587.99,17164.05,18134.93,37614.68,17615.78,19979.12,13170.82,6799.23,5652.23,1144.27
USA,2019,2,short,4,S012,53389.62,78.23,26.56,20.33,18.45,23.46,64.46,190.53,525.31,864.15,1158.99,1887.23,2814.51,4255.38,5031.92,5299.8,5844.28,5754.99,5906.71,13624.32,5815.62,7805.35,5084.52,2717.81,2304.5,411.47
USA,2019,2,short,4,S013,11823.28,8.46,3.19,6.1,11.28,27.54,39.9,87.06,116.27,163.03,212.46,259.03,370.12,617.39,896.24,1041.78,1307.09,1418.28,1530.88,3707.18,1518.06,2188.64,1342.6,845.92,674.01,172.05
USA,2019,2,short,4,S014,38428.01,38.06,9.56,8.13,8.2,39.78,161.66,305.23,434.49,494.2,401.55,512,771.6,1309.45,2099,2826.16,4126.95,4842.05,5689.75,14350.17,5950.11,8397.71,5316.83,3078.96,2527.88,550.37
USA,2019,2,short,4,S015,10158.82,7490,253.93,93.53,85.08,77.53,95.16,74.77,101.99,118.2,89.46,134.58,193.15,314.75,291.35,165.23,153.18,133.15,92.84,200.94,88.94,111.92,73.01,38.87,33.65,5.18
USA,2019,2,short,4,S016,80038.46,726.3,674.76,382.3,558.73,1940.54,3418.03,4518.74,5021.92,5130.29,4468.52,4886.9,5283.53,5642.96,4798.33,3876.28,3941.65,4355.98,5048.95,15363.74,6082.47,9280.69,5808.54,3470.63,2841.86,628.09
USA,2019,3,short,4,S000,2854838,20924.79,3677.09,2333.33,3164.44,10259.28,19515.57,26972.78,32213.59,38642.94,44353.16,63745.2,96662.39,158464.64,216497.23,254424.9,301159.62,329505.37,358546.37,873775.3,378928.82,494846.48,317493.53,177352.94,146620.91,30732.03
USA,2019,3,short,4,S001,65406.48,550.79,228.16,99.81,69.68,80.31,187.57,444.29,715.85,900.2,1216.03,1932.29,3012.75,4919.15,6369.13,7129.13,7495.34,7675.89,7654.09,14726.02,7157.22,7564.2,5178.65,2382.92,2036.37,345.58
USA,2019,3,short,4,S002,621064.08,102.91,356.2,409.5,449.85,627.24,853.29,1433.24,2330.92,4290.55,6816.36,12913.75,23616.32,45375.46,68893.75,82820.48,92673.52,88772.96,78006.03,110321.74,61921.16,48322.7,35732.36,12556.91,11064.14,1483.56
USA,2019,3,short,4,S003,10939.34,93.4,69.33,31.58,32.79,62,83.6,125.65,150.99,237.24,232.72,323.86,467.05,670.38,811.04,1043,1209.08,1225.78,1221.23,2848.63,1245.49,1603.03,1012.45,590.71,470.92,120.07
USA,2019,3,short,4,S004,141543.2,176.2,106.71,75.4,109.64,190.25,408.89,686.29,1052.18,1538.44,2296.61,3698.26,5940.99,9505.71,13243.63,15632.8,17654.12,17509.12,16942.28,34775.67,15997.99,18772.24,12165.83,6605.6,5483.12,1122.23
USA,2019,3,short,4,S005,135555.41,2.12,8.54,6.1,14.35,29.47,150.9,431.02,817.81,1063.05,1177.38,1544.88,2073.71,3125.77,3572.41,4137.45,6447.64,11304.81,18962.78,80685.21,28630.92,52088.71,30846.51,21259.84,17206.36,4057.8
USA,2019,3,short,4,S006,236327.18,242.96,221.88,181.34,265.4,374.94,517.71,658.56,775.87,939.75,1133.66,1773.15,2605.13,4533.65,6963.58,10394.8,17234.11,27405.55,39927.47,120177.67,49615.75,70572.91,44443.83,26132.31,21440.42,4692.33
USA,2019,3,short,4,S007,702928.29,285.48,142.91,92.69,89.15,296.88,610.6,1281.43,2411.25,4137.57,7039.8,12156.5,20837.54,35424.18,50348.87,59514.88,70481.77,77831.39,90491.99,269453.41,106545.95,162971.89,100983.9,62018.23,50682.29,11346.53
USA,2019,3,short,4,S008,151832.14,108.25,55.47,37.69,49.19,58.96,102.98,205.34,392.55,662.88,1108.26,2036.33,3178.35,5230.73,7825.7,10325.75,13933.78,17971.41,22990.25,65558.27,27080.48,38482.94,24241.82,14242.58,11803.78,2437.68
USA,2019,3,short,4,S009,29350.6,37.18,6.4,2.04,11.27,30.53,72.42,146.06,226.36,413.41,538.37,758.16,1037.24,1609.54,2187.41,2755.38,3269.5,3494.58,3697.91,9056.86,3871.03,5186.11,3233.35,1953.44,1620.95,332.41
USA,2019,3,short,4,S010,50871.53,222.95,162.11,60.1,75.84,77.29,111.17,208.39,279.38,418.51,563.83,862.35,1271.8,2230.23,3180,3885.12,4832.44,5773.75,6746.27,19909.99,7913.75,12000.57,7349.83,4653.7,3713.21,942.77
USA,2019,3,short,4,S011,222916.4,230.37,124.8,111.07,119.88,120.98,231.43,314.59,445.58,630.32,817.87,1813.66,3901.45,9249.03,16022.74,22212.41,30428.8,35159.22,35195.78,65786.44,32593.41,33169.29,22867.81,10290.17,8736.99,1550.21
USA,2019,3,short,4,S012,114063.87,179.37,47.96,45.85,45.08,71.13,165.14,537.12,1360.18,2223.78,2984.5,4833.16,7556.91,11495.5,13091.99,12839.61,12657.17,11438.13,10923.89,21567.41,9989.61,11573.56,7861.18,3708.68,3176.87,529.96
USA,2019,3,short,4,S013,19990.4,18.04,6.4,12.22,26.64,41.74,65.33,133.95,184.56,268.86,356.62,492.86,685.44,1178,1656.26,1932.79,2371.83,2468.84,2621.14,5468.87,2395.8,3072.62,1980.08,1092.35,881.42,211.2
USA,2019,3,short,4,S014,74744.38,83.84,13.84,10.17,14.35,53.98,193.19,374.54,571.08,700.77,734.54,1106.19,1846.92,3045.83,4815.08,6295.45,8577.33,9662.74,11242.83,25401.72,11331.6,14068.59,9339.01,4727.65,3970.58,756.43
USA,2019,3,short,4,S015,22391.96,16813.82,504.28,209.88,193.66,191.12,206,180.78,223.29,230.13,211.28,298.56,416.5,672.32,621.4,366.82,291.19,235.89,184.54,340.5,162.59,177.82,126.64,51.09,43.82,7.24
USA,2019,3,short,4,S016,254912.74,1777.12,1622.1,947.89,1597.67,7952.44,15555.38,19811.53,20275.74,19987.46,17125.32,17201.25,18214.29,20199.17,16894.24,13139.03,11602.01,11575.3,11737.91,27696.9,12476.07,15219.29,10130.29,5086.76,4289.67,796.03
USA,2020,1,short,4,S000,1769884,10862.77,2026.4,1245.08,2117.19,8952.01,17535.22,23557.36,28281.93,32070.26,36432.07,48158.34,71695.17,113666.52,157474.04,182742.5,209268.9,215756.44,213112.11,394929.69,197899.75,197029.94,139147.4,57882.55,50563.32,7319.23
USA,2020,1,short,4,S001,35787.49,247.41,80.2,34.5,30.82,50.81,115.93,293.34,467.88,616.97,843.81,1164.25,1965.22,3086.34,3980.65,4342.51,4478.8,4286,3726.64,5975.42,3278.92,2695.16,2017.03,677.54,597.42,80.06
USA,2020,1,short,4,S002,328982.43,48.85,186.05,223.23,240.37,343.5,475.95,691.6,1106.63,1775.82,3108.54,5818.24,11081.43,23008.85,37786.51,46714.05,52819.75,49166.9,41387.71,52998.45,31062.75,21914.56,16756.75,5151.14,4652.55,496.77
USA,2020,1,short,4,S003,5486.71,42.47,22.45,16.23,24.65,28.46,53.9,75.37,106.8,136.99,124.75,212.42,241.36,360.19,503,557.04,655.21,627.96,568.61,1128.85,557.06,571.82,402.19,169.64,143.01,26.69
USA,2020,1,short,4,S004,87880.27,88.15,69.51,41.6,78.07,109.76,258.31,499.09,793.36,1257.28,1768.78,2807.99,4319.31,6973.89,9272.9,10974.85,12051.75,10818.41,9948.4,15748.86,8241.39,7505.83,5348.95,2156.63,1880.56,276.1
USA,2020,1,short,4,S005,58075.53,1.06,2.14,3.04,3.08,25.41,115.94,359.56,723.21,952.91,1108.59,1385.86,1926.98,2727.33,3109.91,3149.97,3917.25,5740.2,8067.19,24755.9,10842.11,13921.12,9469.73,4453.27,3904,549.11
USA,2020,1,short,4,S006,105725.31,147.6,108,97.41,157.16,237.81,387.47,402.33,536.02,558.11,728.2,968.02,1452.21,2489.05,3916.14,6038.81,10026.46,15551.97,19745.26,42177.3,20990.15,21187.83,15091.34,6095.82,5390.95,704.09
USA,2020,1,short,4,S007,405275.41,123.18,62.02,31.46,59.58,195.14,381.4,949.38,1852.33,3317.44,5520.62,9369.16,16178.09,27014.61,38416.25,43677.95,48100.43,48989.76,50254.92,110781.71,50832.88,59970.79,40533.08,19447.19,16744.48,2705.62
USA,2020,1,short,4,S008,70286.4,58.4,32.08,14.21,23.63,30.49,58.99,110,233.94,459.69,761.68,1241.15,2105.65,3354.8,5090.62,6237.45,7996.65,9574.61,10638.8,22263.56,10798.09,11467.15,8026.91,3440.61,3002.38,438.27
USA,2020,1,short,4,S009,15754.68,22.3,5.35,5.07,6.17,23.37,45.77,98.81,163.78,300.41,359.08,526.04,734.27,1068.65,1584.77,1787.09,1947.61,1858.79,1794.42,3422.91,1714.53,1708.39,1175.25,533.3,468.6,64.66
USA,2020,1,short,4,S010,222354.94,125.3,79.13,41.6,48.28,96.55,322.39,667.16,1176.83,1858.03,2926.02,5055.63,7929.71,12360.7,18587.1,23765.85,29574.67,31310.8,31218.62,55210.58,28173.08,27035.12,19345.05,7688.75,6715.74,973.02
USA,2020,1,short,4,S011,108268.51,90.26,50.26,46.68,86.29,75.2,145.43,206.77,255.3,315.59,594.32,943.75,2037.95,4825.79,8692.19,12304.39,16136.91,18066.99,16817.85,26576.62,14144.33,12428.41,9085.8,3341,2928.28,412.61
USA,2020,1,short,4,S012,67202.13,103,27.8,22.32,35.95,49.8,125.09,510.3,1154.47,1982.87,2491.96,3420.01,5362.59,8014.16,9015.85,8303.37,7470.1,6137.7,5185.92,7788.85,4173.46,3614.13,2630.43,983.3,855.05,128.3
USA,2020,1,short,4,S013,8790.43,10.62,8.55,3.04,4.11,12.2,31.53,53.98,67.13,112.64,164.3,238.72,388.8,596.28,810.44,1005.29,1166.5,1112.01,1097.97,1906.32,959,947.3,656.85,290.52,251.54,39
USA,2020,1,short,4,S014,38367.98,41.41,9.62,7.1,2.05,12.2,33.56,86.58,176.98,242.53,387.43,684.81,1152.3,1876.67,2982.79,3748.3,4714.44,5214.99,5678.17,11316.02,5490.2,5826.67,4101.87,1724.87,1498.14,226.83
USA,2020,1,short,4,S015,11702.44,8754.94,243.8,99.44,83.2,100.61,112.88,140.56,131.21,133.95,145.03,174.99,217.12,355.15,287.28,211.53,146.94,122.77,92.59,148.43,80.59,67.81,50.53,17.27,15.21,2.05
USA,2020,1,short,4,S016,199943.35,957.82,1039.44,558.14,1233.77,7560.72,14870.7,18412.53,19336.06,18049.04,15398.96,14147.3,14602.18,15554.07,13437.63,9924.03,8065.41,7176.59,6889.05,12729.92,6561.21,6167.86,4455.64,1711.7,1515.41,196.04
USA,2020,2,short,4,S000,1613845,8725.34,1503.31,965.19,1296.1,3327.29,6005.49,9142.81,12512.95,16016.12,19982.11,28278.42,43022.59,69570.06,99856.46,123654.66,158859.04,182443.18,210789.26,617894.62,241359.68,376534.94,226545.42,149989.52,120675.96,29313.56
USA,2020,2,short,4,S001,33174.29,171.25,63.87,33.03,16.33,32.65,80.6,169.02,249.89,391.65,584.94,860.19,1338.97,2114.46,2853.42,3417.55,3972.7,3981.84,4087.69,8754.22,4002.3,4747.83,3143.27,1602.48,1352.24,249.46
USA,2020,2,short,4,S002,294813.09,49.68,178.84,196.1,207.16,244.86,331.58,669.93,1308.57,2384.44,3874.47,6700.92,11846.44,20736.41,31147.18,37188.26,43252.12,41518.74,37050.05,55927.35,29717.82,26154.3,18553.53,7580.24,6521.55,1053.46
USA,2020,2,short,4,S003,6095.16,45.45,14.9,4.13,12.25,20.41,38.77,58.39,91.79,113.93,119.62,188.44,223.99,357.76,474.53,592.04,661.57,680.05,642.94,1754.18,739.66,1014.14,626.18,387.84,316.66,71.12
USA,2020,2,short,4,S004,77745.03,67.65,62.81,28.9,58.17,88.77,168.35,330.88,522.23,791.46,1064.47,1697.09,2619.41,4193.58,5927.35,7492.42,9076.97,9263.05,9798.52,24492.96,10276.72,14211.26,8600.48,5610.42,4494.33,1116.34
USA,2020,2,short,4,S005,91923.9,0,0,2.06,3.06,10.2,57.13,212.04,393.69,430.29,453.13,525.81,733.52,1073.29,1322.85,1927.16,3579.74,7055.43,12528.32,61616.16,19780.15,41866.1,23600.35,18277.34,14539.72,3739.66
USA,2020,2,short,4,S006,159181.25,117.34,81.98,81.56,104.13,136.77,210.23,257.17,326.45,413.06,498.8,803.48,1185.6,2104.34,3392.34,5455.35,9921.63,16463.38,25284.43,92343.21,34122.34,58234.54,34407.55,23831.57,19105.28,4727.14
USA,2020,2,short,4,S007,340477.06,134.25,57.49,25.8,55.11,108.15,224.46,466.08,943.44,1520.79,2580.96,4141.75,6689.6,11569.63,17300.2,22353.17,29449.13,35078.39,44171.53,163607.14,57313.36,106340.04,61190.72,45169.66,35630.18,9548.28
USA,2020,2,short,4,S008,91733.36,51.8,26.61,18.58,21.43,45.91,56.11,96.29,171.35,315.34,500.78,904.72,1495.29,2295.74,3536.33,4952.83,7388.05,10033.55,13361.73,46460.91,17392.64,29073.57,17428.71,11645.32,9444.71,2199.68
USA,2020,2,short,4,S009,14132.4,19.03,3.19,2.06,3.06,21.43,36.73,74.78,104.03,165.81,220.99,315.08,350.11,503.89,819.1,1120.65,1408.73,1628.1,1866.35,5469.27,2073.68,3396.03,1966.7,1429.89,1141.39,288.62
USA,2020,2,short,4,S010,186276.16,62.37,53.23,38.19,40.82,91.82,196.91,383.11,673.15,961.3,1615.88,2617.95,4113.61,6951.79,10951.67,14607.93,19471.75,22782.53,26433.52,74228.64,29924.84,44297.28,27049.71,17244.66,13919.81,3324.3
USA,2020,2,short,4,S011,110087.47,85.62,59.61,39.22,51.03,72.44,96.92,137.26,215.21,297.04,525.12,936.16,1968.56,4514.03,7828.57,10064.1,14150.28,16912.27,16985.21,35148.81,16237.86,18893.35,12287.02,6599.63,5463.82,1133.9
USA,2020,2,short,4,S012,57895.13,72.94,26.62,13.42,16.33,33.67,73.47,306.3,717.04,1194.28,1611.85,2210.69,3296.36,4658.08,5564.52,5883.29,6461.75,6080.28,5968.98,13705.29,5851.8,7850,5034.84,2812.89,2369.37,442.21
USA,2020,2,short,4,S013,12517.8,5.29,8.52,2.06,5.1,25.51,61.21,65.56,121.37,185.14,224.03,334.33,442.94,677.23,904.74,1102.53,1398.66,1518.28,1541.85,3893.45,1594.36,2298.57,1399.28,899.17,690.33,209.25
USA,2020,2,short,4,S014,40412.2,24.31,6.39,3.1,6.12,48.97,200.99,355.45,455.9,548.29,482.53,528.85,852.58,1466.33,2302.14,3239.13,4476.93,4939.7,5803.62,14670.85,6144.34,8523.61,5300.25,3222.11,2631,590.64
USA,2020,2,short,4,S015,9867.41,7124.42,221.42,91.93,70.41,86.72,90.8,80.92,106.07,109.86,112.52,134.75,221.97,321.48,303.26,207.42,137.95,132.99,113.88,198.62,97.88,100.6,66.87,33.68,22.4,11.34
USA,2020,2,short,4,S016,87513.28,693.96,637.83,385.04,625.6,2259,4081.22,5479.63,6112.77,6193.44,5512.02,5378.19,5643.62,6032.02,5228.25,4050.84,4051.07,4374.6,5150.62,15623.56,6089.94,9533.71,5889.97,3642.62,3033.19,608.16
USA,2020,3,short,4,S000,3383729,19588.11,3529.71,2210.28,3413.3,12279.29,23540.71,32700.17,40794.88,48086.38,56414.18,76436.75,114717.76,183236.59,257330.5,306397.16,368127.94,398199.62,423901.37,1012824.31,439259.43,573564.89,365692.82,207872.07,171239.28,36632.79
