"","Pop","Year","Sex","Cause","Age","Count"
"5700","USA",2010,2,"S004",38,107.475958386232
"5701","USA",2010,2,"S004",39,117.022634989363
"5702","USA",2010,2,"S004",40,127.724437840101
"5703","USA",2010,2,"S004",41,139.715484331569
"5704","USA",2010,2,"S004",42,153.150594417369
"5705","USA",2010,2,"S004",43,168.151962160011
"5706","USA",2010,2,"S004",44,184.882818490985
"5707","USA",2010,2,"S004",45,203.423862402518
"5708","USA",2010,2,"S004",46,223.918754207386
"5709","USA",2010,2,"S004",47,246.357625220664
"5710","USA",2010,2,"S004",48,270.818328159878
"5711","USA",2010,2,"S004",49,297.136058020767
"5712","USA",2010,2,"S004",50,325.264526453674
"5713","USA",2010,2,"S004",51,354.831540896107
"5714","USA",2010,2,"S004",52,385.658505338283
"5715","USA",2010,2,"S004",53,417.395246245487
"5716","USA",2010,2,"S004",54,449.833320828391
"5717","USA",2010,2,"S004",55,482.912729018118
"5718","USA",2010,2,"S004",56,516.476158674455
"5719","USA",2010,2,"S004",57,550.511300968025
"5720","USA",2010,2,"S004",58,584.797144515436
"5721","USA",2010,2,"S004",59,618.739508943822
"5722","USA",2010,2,"S004",60,651.855746688566
"5723","USA",2010,2,"S004",61,682.958675965367
"5724","USA",2010,2,"S004",62,711.434358789957
"5725","USA",2010,2,"S004",63,736.908753187597
"5726","USA",2010,2,"S004",64,759.163181382997
"5727","USA",2010,2,"S004",65,779.343935507706
"5728","USA",2010,2,"S004",66,797.798164557687
"5729","USA",2010,2,"S004",67,816.273601319807
"5730","USA",2010,2,"S004",68,835.349822627286
"5731","USA",2010,2,"S004",69,856.269515243856
"5732","USA",2010,2,"S004",70,879.536554878702
"5733","USA",2010,2,"S004",71,905.907907878415
"5734","USA",2010,2,"S004",72,935.838725410554
"5735","USA",2010,2,"S004",73,970.12559556859
"5736","USA",2010,2,"S004",74,1009.36356197009
"5737","USA",2010,2,"S004",75,1054.50391627953
"5738","USA",2010,2,"S004",76,1106.32171285782
"5739","USA",2010,2,"S004",77,1165.01028809697
"5740","USA",2010,2,"S004",78,1231.02652963528
"5741","USA",2010,2,"S004",79,1302.43254340394
"5742","USA",2010,2,"S004",80,1378.34838062996
"5743","USA",2010,2,"S004",81,1453.99225913392
"5744","USA",2010,2,"S004",82,1526.39111117298
"5745","USA",2010,2,"S004",83,1589.05411164576
"5746","USA",2010,2,"S004",84,1637.71242240167
"5747","USA",2010,2,"S004",85,1665.41111590417
"5748","USA",2010,2,"S004",86,1668.21830803162
"5749","USA",2010,2,"S004",87,1641.71563606023
"5750","USA",2010,2,"S004",88,1585.04343014916
"5751","USA",2010,2,"S004",89,1498.91409597197
"5752","USA",2010,2,"S004",90,1387.05789539532
"5753","USA",2010,2,"S004",91,1254.80492946846
"5754","USA",2010,2,"S004",92,1109.07052208646
"5755","USA",2010,2,"S004",93,956.867567314912
"5756","USA",2010,2,"S004",94,805.361631919053
"5757","USA",2010,2,"S004",95,660.809370979958
"5758","USA",2010,2,"S004",96,528.315558960402
"5759","USA",2010,2,"S004",97,412.213317755252
"5760","USA",2010,2,"S004",98,314.264903492653
"5761","USA",2010,2,"S004",99,235.016701584554
"5762","USA",2010,2,"S004",100,172.96520472718
"5763","USA",2010,2,"S004",101,125.779061650845
"5764","USA",2010,2,"S004",102,90.7076992810897
"5765","USA",2010,2,"S004",103,65.0108028996086
"5766","USA",2010,2,"S004",104,46.4040420103515
"5767","USA",2010,2,"S004",105,33.0217540181403
"5768","USA",2010,2,"S004",106,23.4533856335087
"5769","USA",2010,2,"S004",107,16.6336535114527
"5770","USA",2010,2,"S004",108,11.7869803623324
"5771","USA",2010,2,"S004",109,8.34749030889758
"5772","USA",2010,2,"S004",110,5.90994434640528
"5773","USA",2010,2,"S005",0,0.694475995365693
"5774","USA",2010,2,"S005",1,0.778769448992858
"5775","USA",2010,2,"S005",2,0.873315720835465
"5776","USA",2010,2,"S005",3,0.979379982409118
"5777","USA",2010,2,"S005",4,1.09842958943698
"5778","USA",2010,2,"S005",5,1.23211866587604
"5779","USA",2010,2,"S005",6,1.38235539027535
"5780","USA",2010,2,"S005",7,1.55130399924807
"5781","USA",2010,2,"S005",8,1.74136375066419
"5782","USA",2010,2,"S005",9,1.95525033775704
"5783","USA",2010,2,"S005",10,2.19590595770699
"5784","USA",2010,2,"S005",11,2.46661807804758
"5785","USA",2010,2,"S005",12,2.77095879779326
"5786","USA",2010,2,"S005",13,3.11285046311848
"5787","USA",2010,2,"S005",14,3.49655370314177
"5788","USA",2010,2,"S005",15,3.92664225936536
"5789","USA",2010,2,"S005",16,4.40798555371008
"5790","USA",2010,2,"S005",17,4.94559003602575
"5791","USA",2010,2,"S005",18,5.54457799340875
"5792","USA",2010,2,"S005",19,6.20971403476218
"5793","USA",2010,2,"S005",20,6.94567421105597
"5794","USA",2010,2,"S005",21,7.75583833990938
"5795","USA",2010,2,"S005",22,8.643798312053
"5796","USA",2010,2,"S005",23,9.6109589426199
"5797","USA",2010,2,"S005",24,10.6591392518827
"5798","USA",2010,2,"S005",25,11.7872606153524
"5799","USA",2010,2,"S005",26,12.9954504457114
"5800","USA",2010,2,"S005",27,14.2814818172987
"5801","USA",2010,2,"S005",28,15.6459721205654
"5802","USA",2010,2,"S005",29,17.0911822032701
"5803","USA",2010,2,"S005",30,18.6216834393089
"5804","USA",2010,2,"S005",31,20.2505297768124
"5805","USA",2010,2,"S005",32,21.9876254959941
"5806","USA",2010,2,"S005",33,23.8551638226772
"5807","USA",2010,2,"S005",34,25.8694328745699
"5808","USA",2010,2,"S005",35,28.0612055904227
"5809","USA",2010,2,"S005",36,30.4532689457362
"5810","USA",2010,2,"S005",37,33.0812575627323
"5811","USA",2010,2,"S005",38,35.9714204687925
"5812","USA",2010,2,"S005",39,39.1512679554479
"5813","USA",2010,2,"S005",40,42.6439681978739
"5814","USA",2010,2,"S005",41,46.4530058783672
"5815","USA",2010,2,"S005",42,50.5882689963714
"5816","USA",2010,2,"S005",43,55.0140678519354
"5817","USA",2010,2,"S005",44,59.7107613286302
"5818","USA",2010,2,"S005",45,64.5770584510418
"5819","USA",2010,2,"S005",46,69.5531332845347
"5820","USA",2010,2,"S005",47,74.4900966359886
"5821","USA",2010,2,"S005",48,79.3034976401898
"5822","USA",2010,2,"S005",49,83.8746473010455
"5823","USA",2010,2,"S005",50,88.1302280831175
"5824","USA",2010,2,"S005",51,92.0387460626493
"5825","USA",2010,2,"S005",52,95.5694469833776
"5826","USA",2010,2,"S005",53,98.811827041113
"5827","USA",2010,2,"S005",54,101.795119382636
"5828","USA",2010,2,"S005",55,104.751890860212
"5829","USA",2010,2,"S005",56,107.764733843932
"5830","USA",2010,2,"S005",57,111.135471999408
"5831","USA",2010,2,"S005",58,114.97975215372
"5832","USA",2010,2,"S005",59,119.581566652522
"5833","USA",2010,2,"S005",60,125.090106611589
"5834","USA",2010,2,"S005",61,131.790213021337
"5835","USA",2010,2,"S005",62,139.899072314876
"5836","USA",2010,2,"S005",63,149.777686534676
"5837","USA",2010,2,"S005",64,161.772791214671
"5838","USA",2010,2,"S005",65,176.393168231776
"5839","USA",2010,2,"S005",66,194.205695458734
"5840","USA",2010,2,"S005",67,215.984280722629
"5841","USA",2010,2,"S005",68,242.668671468399
"5842","USA",2010,2,"S005",69,275.495104579277
"5843","USA",2010,2,"S005",70,316.034494785969
"5844","USA",2010,2,"S005",71,366.239840566429
"5845","USA",2010,2,"S005",72,428.678268337524
"5846","USA",2010,2,"S005",73,506.106404503503
"5847","USA",2010,2,"S005",74,602.322532481807
"5848","USA",2010,2,"S005",75,720.51647926143
"5849","USA",2010,2,"S005",76,865.320582929008
"5850","USA",2010,2,"S005",77,1039.79644892267
"5851","USA",2010,2,"S005",78,1248.40048258541
"5852","USA",2010,2,"S005",79,1493.29864523032
"5853","USA",2010,2,"S005",80,1777.41513254412
"5854","USA",2010,2,"S005",81,2099.90644933514
"5855","USA",2010,2,"S005",82,2459.64840722474
"5856","USA",2010,2,"S005",83,2847.47075417222
"5857","USA",2010,2,"S005",84,3253.05389424599
"5858","USA",2010,2,"S005",85,3653.00492885219
"5859","USA",2010,2,"S005",86,4023.99996720825
"5860","USA",2010,2,"S005",87,4335.11361072164
"5861","USA",2010,2,"S005",88,4560.09851968826
"5862","USA",2010,2,"S005",89,4680.40286975656
"5863","USA",2010,2,"S005",90,4685.52997608918
"5864","USA",2010,2,"S005",91,4575.67179668
"5865","USA",2010,2,"S005",92,4359.06068398763
"5866","USA",2010,2,"S005",93,4039.40403196663
"5867","USA",2010,2,"S005",94,3633.92130032362
"5868","USA",2010,2,"S005",95,3157.27698326634
"5869","USA",2010,2,"S005",96,2639.37289547056
"5870","USA",2010,2,"S005",97,2122.11020828681
"5871","USA",2010,2,"S005",98,1640.52980862117
"5872","USA",2010,2,"S005",99,1226.41582073377
"5873","USA",2010,2,"S005",100,890.922060964078
"5874","USA",2010,2,"S005",101,633.245686595031
"5875","USA",2010,2,"S005",102,443.183680363673
"5876","USA",2010,2,"S005",103,306.5129378113
"5877","USA",2010,2,"S005",104,210.256141099434
"5878","USA",2010,2,"S005",105,143.30496082785
"5879","USA",2010,2,"S005",106,97.2383203665563
"5880","USA",2010,2,"S005",107,65.7500444984982
"5881","USA",2010,2,"S005",108,44.3541632858433
"5882","USA",2010,2,"S005",109,29.868330399352
"5883","USA",2010,2,"S005",110,20.0936066612849
"5884","USA",2010,2,"S006",0,61.659837505003
"5885","USA",2010,2,"S006",1,53.9053428574468
"5886","USA",2010,2,"S006",2,47.3287774942872
"5887","USA",2010,2,"S006",3,41.8369436034706
"5888","USA",2010,2,"S006",4,37.3274527743852
"5889","USA",2010,2,"S006",5,33.6805043700235
"5890","USA",2010,2,"S006",6,30.7695241205952
"5891","USA",2010,2,"S006",7,28.489444284543
"5892","USA",2010,2,"S006",8,26.7385857836918
"5893","USA",2010,2,"S006",9,25.4418304772165
"5894","USA",2010,2,"S006",10,24.5270826845877
"5895","USA",2010,2,"S006",11,23.9422165223357
"5896","USA",2010,2,"S006",12,23.6417342015206
"5897","USA",2010,2,"S006",13,23.590129495841
"5898","USA",2010,2,"S006",14,23.7583971773015
"5899","USA",2010,2,"S006",15,24.1184837348495
"5900","USA",2010,2,"S006",16,24.6500091998367
"5901","USA",2010,2,"S006",17,25.3258921030359
"5902","USA",2010,2,"S006",18,26.1319330738207
"5903","USA",2010,2,"S006",19,27.0431209080684
"5904","USA",2010,2,"S006",20,28.0480494376535
"5905","USA",2010,2,"S006",21,29.1231522947796
"5906","USA",2010,2,"S006",22,30.2625051857851
"5907","USA",2010,2,"S006",23,31.4522835828361
"5908","USA",2010,2,"S006",24,32.696501673463
"5909","USA",2010,2,"S006",25,34.0012448180232
"5910","USA",2010,2,"S006",26,35.3810791413606
"5911","USA",2010,2,"S006",27,36.8628471504404
"5912","USA",2010,2,"S006",28,38.4688861561416
"5913","USA",2010,2,"S006",29,40.2391027653349
"5914","USA",2010,2,"S006",30,42.2054741226659
"5915","USA",2010,2,"S006",31,44.4231203499023
"5916","USA",2010,2,"S006",32,46.9309033059937
"5917","USA",2010,2,"S006",33,49.7853544868643
"5918","USA",2010,2,"S006",34,53.0299024363674
"5919","USA",2010,2,"S006",35,56.7095152158012
"5920","USA",2010,2,"S006",36,60.8745384898947
"5921","USA",2010,2,"S006",37,65.5652788890686
"5922","USA",2010,2,"S006",38,70.8472388682544
"5923","USA",2010,2,"S006",39,76.7845082113344
"5924","USA",2010,2,"S006",40,83.4652344939846
"5925","USA",2010,2,"S006",41,90.9865152241386
"5926","USA",2010,2,"S006",42,99.4548180870047
"5927","USA",2010,2,"S006",43,108.955916841026
"5928","USA",2010,2,"S006",44,119.593784625544
"5929","USA",2010,2,"S006",45,131.380946819466
"5930","USA",2010,2,"S006",46,144.384764033919
"5931","USA",2010,2,"S006",47,158.507222898176
"5932","USA",2010,2,"S006",48,173.742720786175
"5933","USA",2010,2,"S006",49,189.877763947446
"5934","USA",2010,2,"S006",50,206.807292300825
"5935","USA",2010,2,"S006",51,224.206136750958
"5936","USA",2010,2,"S006",52,241.89808567935
"5937","USA",2010,2,"S006",53,259.671787368559
"5938","USA",2010,2,"S006",54,277.395702884225
"5939","USA",2010,2,"S006",55,295.219486530602
"5940","USA",2010,2,"S006",56,313.139794355995
"5941","USA",2010,2,"S006",57,331.511627456138
"5942","USA",2010,2,"S006",58,350.398328882884
"5943","USA",2010,2,"S006",59,369.947091967153
"5944","USA",2010,2,"S006",60,390.172192156671
"5945","USA",2010,2,"S006",61,410.973727597726
"5946","USA",2010,2,"S006",62,432.339099531407
"5947","USA",2010,2,"S006",63,454.498644028355
"5948","USA",2010,2,"S006",64,477.614729635043
"5949","USA",2010,2,"S006",65,502.593810262959
"5950","USA",2010,2,"S006",66,529.947695586873
"5951","USA",2010,2,"S006",67,561.243968770198
"5952","USA",2010,2,"S006",68,597.488439928746
"5953","USA",2010,2,"S006",69,640.952279273412
"5954","USA",2010,2,"S006",70,693.425328960195
"5955","USA",2010,2,"S006",71,758.08523015355
"5956","USA",2010,2,"S006",72,837.959488097199
"5957","USA",2010,2,"S006",73,936.17861117883
"5958","USA",2010,2,"S006",74,1056.77036781391
"5959","USA",2010,2,"S006",75,1201.21789150565
"5960","USA",2010,2,"S006",76,1373.0344780795
"5961","USA",2010,2,"S006",77,1571.7056067532
"5962","USA",2010,2,"S006",78,1798.78486711672
"5963","USA",2010,2,"S006",79,2052.87372457086
"5964","USA",2010,2,"S006",80,2333.66836916158
"5965","USA",2010,2,"S006",81,2638.16596047104
"5966","USA",2010,2,"S006",82,2963.48516218517
"5967","USA",2010,2,"S006",83,3297.54329995863
"5968","USA",2010,2,"S006",84,3628.96860632634
"5969","USA",2010,2,"S006",85,3929.88555951125
"5970","USA",2010,2,"S006",86,4176.91320267628
"5971","USA",2010,2,"S006",87,4340.20386571234
"5972","USA",2010,2,"S006",88,4399.83703695519
"5973","USA",2010,2,"S006",89,4349.1762317671
"5974","USA",2010,2,"S006",90,4190.79205469632
"5975","USA",2010,2,"S006",91,3939.91498763509
"5976","USA",2010,2,"S006",92,3615.81930602328
"5977","USA",2010,2,"S006",93,3232.32262690108
"5978","USA",2010,2,"S006",94,2810.41488566217
"5979","USA",2010,2,"S006",95,2366.23242628227
"5980","USA",2010,2,"S006",96,1923.0582003499
"5981","USA",2010,2,"S006",97,1508.62788448104
"5982","USA",2010,2,"S006",98,1142.44595917115
"5983","USA",2010,2,"S006",99,839.731670165404
"5984","USA",2010,2,"S006",100,601.896752839471
"5985","USA",2010,2,"S006",101,423.381032299575
"5986","USA",2010,2,"S006",102,293.970923901463
"5987","USA",2010,2,"S006",103,202.138336824639
"5988","USA",2010,2,"S006",104,138.095052421352
"5989","USA",2010,2,"S006",105,93.8762396966917
"5990","USA",2010,2,"S006",106,63.6072760658966
"5991","USA",2010,2,"S006",107,42.9895358155739
"5992","USA",2010,2,"S006",108,29.0079525281645
"5993","USA",2010,2,"S006",109,19.5503617319982
"5994","USA",2010,2,"S006",110,13.1678123775461
"5995","USA",2010,2,"S007",0,40.3672607823474
"5996","USA",2010,2,"S007",1,35.2568304888005
"5997","USA",2010,2,"S007",2,30.9225435434883
"5998","USA",2010,2,"S007",3,27.3015052776796
"5999","USA",2010,2,"S007",4,24.337856946509
"6000","USA",2010,2,"S007",5,21.957143101578
"6001","USA",2010,2,"S007",6,20.0877430696074
"6002","USA",2010,2,"S007",7,18.6670254062059
"6003","USA",2010,2,"S007",8,17.6361453062539
"6004","USA",2010,2,"S007",9,16.9542527572332
"6005","USA",2010,2,"S007",10,16.5848452173972
"6006","USA",2010,2,"S007",11,16.5087152527305
"6007","USA",2010,2,"S007",12,16.7132585067469
"6008","USA",2010,2,"S007",13,17.1993852356136
"6009","USA",2010,2,"S007",14,17.975355374746
"6010","USA",2010,2,"S007",15,19.0587115939107
"6011","USA",2010,2,"S007",16,20.476488220541
"6012","USA",2010,2,"S007",17,22.2595994588592
"6013","USA",2010,2,"S007",18,24.4537972236163
"6014","USA",2010,2,"S007",19,27.1023762139622
"6015","USA",2010,2,"S007",20,30.2659933278045
"6016","USA",2010,2,"S007",21,33.9921488825213
"6017","USA",2010,2,"S007",22,38.3540762052259
"6018","USA",2010,2,"S007",23,43.402124266656
"6019","USA",2010,2,"S007",24,49.219698995952
"6020","USA",2010,2,"S007",25,55.8628513406542
"6021","USA",2010,2,"S007",26,63.4228958485927
"6022","USA",2010,2,"S007",27,71.9645254231268
"6023","USA",2010,2,"S007",28,81.5866065617447
"6024","USA",2010,2,"S007",29,92.3675648483493
"6025","USA",2010,2,"S007",30,104.424184363506
"6026","USA",2010,2,"S007",31,117.878887181346
"6027","USA",2010,2,"S007",32,132.888784802885
"6028","USA",2010,2,"S007",33,149.661757748252
"6029","USA",2010,2,"S007",34,168.441965087542
"6030","USA",2010,2,"S007",35,189.610365257513
"6031","USA",2010,2,"S007",36,213.561919099416
"6032","USA",2010,2,"S007",37,240.919789564337
"6033","USA",2010,2,"S007",38,272.287929247215
"6034","USA",2010,2,"S007",39,308.51215970758
"6035","USA",2010,2,"S007",40,350.452679122227
"6036","USA",2010,2,"S007",41,399.136856872917
"6037","USA",2010,2,"S007",42,455.609825935717
"6038","USA",2010,2,"S007",43,520.598738369159
"6039","USA",2010,2,"S007",44,594.900189048289
"6040","USA",2010,2,"S007",45,677.764254563693
"6041","USA",2010,2,"S007",46,768.961955337088
"6042","USA",2010,2,"S007",47,865.804311989456
"6043","USA",2010,2,"S007",48,966.767166401592
"6044","USA",2010,2,"S007",49,1069.01445788234
"6045","USA",2010,2,"S007",50,1170.62176700015
"6046","USA",2010,2,"S007",51,1270.60982567429
"6047","USA",2010,2,"S007",52,1367.74528666201
"6048","USA",2010,2,"S007",53,1463.30109440736
"6049","USA",2010,2,"S007",54,1557.31837959372
"6050","USA",2010,2,"S007",55,1653.8964531278
"6051","USA",2010,2,"S007",56,1754.28223669575
"6052","USA",2010,2,"S007",57,1862.65899456944
"6053","USA",2010,2,"S007",58,1980.23400194633
"6054","USA",2010,2,"S007",59,2106.07530916074
"6055","USA",2010,2,"S007",60,2239.43003309806
"6056","USA",2010,2,"S007",61,2372.85783573339
"6057","USA",2010,2,"S007",62,2503.3738473298
"6058","USA",2010,2,"S007",63,2626.44176984571
"6059","USA",2010,2,"S007",64,2740.21156463531
"6060","USA",2010,2,"S007",65,2848.70092114688
"6061","USA",2010,2,"S007",66,2953.2876196628
"6062","USA",2010,2,"S007",67,3063.24332825529
"6063","USA",2010,2,"S007",68,3182.27386235276
"6064","USA",2010,2,"S007",69,3319.85933183288
"6065","USA",2010,2,"S007",70,3480.98277638511
"6066","USA",2010,2,"S007",71,3674.87826922175
"6067","USA",2010,2,"S007",72,3908.15042234641
"6068","USA",2010,2,"S007",73,4187.63733081093
"6069","USA",2010,2,"S007",74,4520.83126371548
"6070","USA",2010,2,"S007",75,4909.54044596113
"6071","USA",2010,2,"S007",76,5359.92275846946
"6072","USA",2010,2,"S007",77,5871.3331821123
"6073","USA",2010,2,"S007",78,6448.32655481789
"6074","USA",2010,2,"S007",79,7093.06294061985
"6075","USA",2010,2,"S007",80,7810.89248546137
"6076","USA",2010,2,"S007",81,8603.05108998132
"6077","USA",2010,2,"S007",82,9472.59563002949
"6078","USA",2010,2,"S007",83,10391.0250457544
"6079","USA",2010,2,"S007",84,11335.921479486
"6080","USA",2010,2,"S007",85,12220.0862346016
"6081","USA",2010,2,"S007",86,12974.3737920724
"6082","USA",2010,2,"S007",87,13502.7592571941
"6083","USA",2010,2,"S007",88,13739.9113457195
"6084","USA",2010,2,"S007",89,13672.879489483
"6085","USA",2010,2,"S007",90,13308.0580578822
"6086","USA",2010,2,"S007",91,12696.4346561379
"6087","USA",2010,2,"S007",92,11888.4805234495
"6088","USA",2010,2,"S007",93,10894.7245013043
"6089","USA",2010,2,"S007",94,9752.36456458228
"6090","USA",2010,2,"S007",95,8468.68825756247
"6091","USA",2010,2,"S007",96,7098.59760106698
"6092","USA",2010,2,"S007",97,5730.9288364405
"6093","USA",2010,2,"S007",98,4448.67879428777
"6094","USA",2010,2,"S007",99,3335.23003652844
"6095","USA",2010,2,"S007",100,2424.1024071669
"6096","USA",2010,2,"S007",101,1718.5969357694
"6097","USA",2010,2,"S007",102,1195.23520559885
"6098","USA",2010,2,"S007",103,818.342181999038
"6099","USA",2010,2,"S007",104,553.568404462666
"6100","USA",2010,2,"S007",105,370.733014478196
"6101","USA",2010,2,"S007",106,246.370240795829
"6102","USA",2010,2,"S007",107,162.689751102506
"6103","USA",2010,2,"S007",108,106.929964796323
"6104","USA",2010,2,"S007",109,70.0296716718537
"6105","USA",2010,2,"S007",110,45.7636412705237
"6106","USA",2010,2,"S008",0,15.4423378115584
"6107","USA",2010,2,"S008",1,13.9351226646299
"6108","USA",2010,2,"S008",2,12.6037827889971
"6109","USA",2010,2,"S008",3,11.4409860550207
"6110","USA",2010,2,"S008",4,10.4404674483106
"6111","USA",2010,2,"S008",5,9.5902681855134
"6112","USA",2010,2,"S008",6,8.8777791361351
"6113","USA",2010,2,"S008",7,8.29026582917052
"6114","USA",2010,2,"S008",8,7.81538705547451
"6115","USA",2010,2,"S008",9,7.44302809824306
"6116","USA",2010,2,"S008",10,7.16378209666029
"6117","USA",2010,2,"S008",11,6.9711475129758
"6118","USA",2010,2,"S008",12,6.85932435032422
"6119","USA",2010,2,"S008",13,6.82532666063261
"6120","USA",2010,2,"S008",14,6.86690525676349
"6121","USA",2010,2,"S008",15,6.98412739138597
"6122","USA",2010,2,"S008",16,7.17845897185468
"6123","USA",2010,2,"S008",17,7.45301949574739
"6124","USA",2010,2,"S008",18,7.81357761540473
"6125","USA",2010,2,"S008",19,8.26715577180793
"6126","USA",2010,2,"S008",20,8.82412887170271
"6127","USA",2010,2,"S008",21,9.49579051257581
"6128","USA",2010,2,"S008",22,10.298006805203
"6129","USA",2010,2,"S008",23,11.2473358083125
"6130","USA",2010,2,"S008",24,12.3663744863327
"6131","USA",2010,2,"S008",25,13.6781451814296
"6132","USA",2010,2,"S008",26,15.2135007700017
"6133","USA",2010,2,"S008",27,17.0031528322614
"6134","USA",2010,2,"S008",28,19.0878863094382
"6135","USA",2010,2,"S008",29,21.5072137735111
"6136","USA",2010,2,"S008",30,24.3134619903851
"6137","USA",2010,2,"S008",31,27.5558475895841
"6138","USA",2010,2,"S008",32,31.3014195130898
"6139","USA",2010,2,"S008",33,35.61560817237
"6140","USA",2010,2,"S008",34,40.586454116725
"6141","USA",2010,2,"S008",35,46.3081406932271
"6142","USA",2010,2,"S008",36,52.8951562080877
"6143","USA",2010,2,"S008",37,60.4684784570014
"6144","USA",2010,2,"S008",38,69.161187250994
"6145","USA",2010,2,"S008",39,79.0756650927551
"6146","USA",2010,2,"S008",40,90.3319286619249
"6147","USA",2010,2,"S008",41,102.946009596359
"6148","USA",2010,2,"S008",42,116.984160993396
"6149","USA",2010,2,"S008",43,132.374493008577
"6150","USA",2010,2,"S008",44,149.103998825053
"6151","USA",2010,2,"S008",45,167.033106800127
"6152","USA",2010,2,"S008",46,186.058190665684
"6153","USA",2010,2,"S008",47,205.962918014155
"6154","USA",2010,2,"S008",48,226.541083811537
"6155","USA",2010,2,"S008",49,247.457454059731
"6156","USA",2010,2,"S008",50,268.40922643177
"6157","USA",2010,2,"S008",51,289.009824335868
"6158","USA",2010,2,"S008",52,308.96598111457
"6159","USA",2010,2,"S008",53,328.24573305752
"6160","USA",2010,2,"S008",54,346.764608465686
"6161","USA",2010,2,"S008",55,365.190689775599
"6162","USA",2010,2,"S008",56,383.709772619087
"6163","USA",2010,2,"S008",57,403.245400209167
"6164","USA",2010,2,"S008",58,424.069872172091
"6165","USA",2010,2,"S008",59,446.529892899291
"6166","USA",2010,2,"S008",60,470.752016647723
"6167","USA",2010,2,"S008",61,496.392676071282
"6168","USA",2010,2,"S008",62,523.43156066706
"6169","USA",2010,2,"S008",63,551.906272560595
"6170","USA",2010,2,"S008",64,581.981058817426
"6171","USA",2010,2,"S008",65,614.657017881867
"6172","USA",2010,2,"S008",66,650.526204325949
"6173","USA",2010,2,"S008",67,691.131816702152
"6174","USA",2010,2,"S008",68,737.463222101179
"6175","USA",2010,2,"S008",69,790.894165406425
"6176","USA",2010,2,"S008",70,852.653388056033
"6177","USA",2010,2,"S008",71,923.863273198931
"6178","USA",2010,2,"S008",72,1005.95939036147
"6179","USA",2010,2,"S008",73,1100.21884584098
"6180","USA",2010,2,"S008",74,1208.42055448261
"6181","USA",2010,2,"S008",75,1332.0196878974
"6182","USA",2010,2,"S008",76,1473.10273845277
"6183","USA",2010,2,"S008",77,1632.77555282724
"6184","USA",2010,2,"S008",78,1812.95493655916
"6185","USA",2010,2,"S008",79,2013.18900476991
"6186","USA",2010,2,"S008",80,2234.01165763712
"6187","USA",2010,2,"S008",81,2471.17599339744
"6188","USA",2010,2,"S008",82,2721.58175928889
"6189","USA",2010,2,"S008",83,2973.3147621776
"6190","USA",2010,2,"S008",84,3216.3914694093
"6191","USA",2010,2,"S008",85,3428.26631981591
"6192","USA",2010,2,"S008",86,3591.43386377365
"6193","USA",2010,2,"S008",87,3683.62087062116
"6194","USA",2010,2,"S008",88,3691.44527720837
"6195","USA",2010,2,"S008",89,3609.9095136086
"6196","USA",2010,2,"S008",90,3442.44599607452
"6197","USA",2010,2,"S008",91,3200.99162768737
"6198","USA",2010,2,"S008",92,2902.18421695876
"6199","USA",2010,2,"S008",93,2560.458949695
"6200","USA",2010,2,"S008",94,2195.19316120803
"6201","USA",2010,2,"S008",95,1822.85377645354
"6202","USA",2010,2,"S008",96,1462.57615849666
"6203","USA",2010,2,"S008",97,1134.7230195849
"6204","USA",2010,2,"S008",98,851.760994543502
"6205","USA",2010,2,"S008",99,621.943170830063
"6206","USA",2010,2,"S008",100,443.793485014208
"6207","USA",2010,2,"S008",101,311.308275825516
"6208","USA",2010,2,"S008",102,215.853837166495
"6209","USA",2010,2,"S008",103,148.385208496017
"6210","USA",2010,2,"S008",104,101.43577132066
"6211","USA",2010,2,"S008",105,69.0495699159087
"6212","USA",2010,2,"S008",106,46.8766102890634
"6213","USA",2010,2,"S008",107,31.7587725551659
"6214","USA",2010,2,"S008",108,21.4893993755385
"6215","USA",2010,2,"S008",109,14.5273722964696
"6216","USA",2010,2,"S008",110,9.8162055020448
"6217","USA",2010,2,"S009",0,2.03007892338765
"6218","USA",2010,2,"S009",1,2.0351513991249
"6219","USA",2010,2,"S009",2,2.04213304277776
"6220","USA",2010,2,"S009",3,2.05216715167576
"6221","USA",2010,2,"S009",4,2.06689167489367
"6222","USA",2010,2,"S009",5,2.08765701790852
"6223","USA",2010,2,"S009",6,2.11594797341947
"6224","USA",2010,2,"S009",7,2.15318157499111
"6225","USA",2010,2,"S009",8,2.2007507914907
"6226","USA",2010,2,"S009",9,2.26018735208902
"6227","USA",2010,2,"S009",10,2.33294173629132
"6228","USA",2010,2,"S009",11,2.42075759430845
"6229","USA",2010,2,"S009",12,2.5252990472498
"6230","USA",2010,2,"S009",13,2.64860256859512
"6231","USA",2010,2,"S009",14,2.79264404872329
"6232","USA",2010,2,"S009",15,2.95973580936847
"6233","USA",2010,2,"S009",16,3.15235016904786
"6234","USA",2010,2,"S009",17,3.37317906849418
"6235","USA",2010,2,"S009",18,3.62556095094114
"6236","USA",2010,2,"S009",19,3.913039715836
"6237","USA",2010,2,"S009",20,4.24002997656119
"6238","USA",2010,2,"S009",21,4.61114944520711
"6239","USA",2010,2,"S009",22,5.03201907760625
"6240","USA",2010,2,"S009",23,5.5083317720718
"6241","USA",2010,2,"S009",24,6.04699137310708
"6242","USA",2010,2,"S009",25,6.65462066000874
"6243","USA",2010,2,"S009",26,7.33931533661515
"6244","USA",2010,2,"S009",27,8.10817437986067
