Republic of Korea, Death rates (period 1x1), 	Last modified: 09 Dec 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2022          58             0.002065        0.005567        0.003835
  2022          59             0.002241        0.006348        0.004321
  2022          60             0.002279        0.006676        0.004479
  2022          61             0.002785        0.007588        0.005154
  2022          62             0.003064        0.008242        0.005610
  2022          63             0.003100        0.009110        0.006067
  2022          64             0.003343        0.009193        0.006239
  2022          65             0.003936        0.010343        0.007086
  2022          66             0.004090        0.011333        0.007594
  2022          67             0.004957        0.012941        0.008811
  2022          68             0.005351        0.013529        0.009299
  2022          69             0.005880        0.015546        0.010490
  2022          70             0.007177        0.018316        0.012467
  2022          71             0.007711        0.018470        0.012786
  2022          72             0.009009        0.021670        0.014944
  2022          73             0.009649        0.023874        0.016278
  2022          74             0.011507        0.026459        0.018388
  2022          75             0.013859        0.031274        0.021784
  2022          76             0.014189        0.030782        0.021652
  2022          77             0.018662        0.038588        0.027347
  2022          78             0.022299        0.043399        0.031236
  2022          79             0.027087        0.052329        0.037577
  2022          80             0.031323        0.059320        0.042703
  2022          81             0.035685        0.066789        0.047908
  2022          82             0.044216        0.077763        0.056966
  2022          83             0.051505        0.089104        0.065354
  2022          84             0.058791        0.101011        0.073781
  2022          85             0.071939        0.115410        0.086690
  2022          86             0.081442        0.127759        0.096380
  2022          87             0.096391        0.142797        0.110619
  2022          88             0.111867        0.163627        0.126941
  2022          89             0.130141        0.185870        0.145372
  2022          90             0.153172        0.209871        0.167558
  2022          91             0.166544        0.220723        0.179205
  2022          92             0.192210        0.248002        0.204430
  2022          93             0.213359        0.278567        0.227040
  2022          94             0.236582        0.295773        0.248375
  2022          95             0.265103        0.310827        0.273765
  2022          96             0.284992        0.321139        0.291665
  2022          97             0.310122        0.343871        0.316322
  2022          98             0.327365        0.367459        0.334661
  2022          99             0.398248        0.491014        0.414623
  2022         100             0.411621        0.403649        0.410238
  2022         101             0.452627        0.430749        0.448793
  2022         102             0.501042        0.469778        0.495513
  2022         103             0.546185        0.512331        0.540234
  2022         104             0.588298        0.553354        0.582306
  2022         105             0.631944        0.596020        0.625862
  2022         106             0.678838        0.650565        0.674053
  2022         107             0.727803        0.755053        0.732349
  2022         108             0.788214        0.979219        0.816388
  2022         109             0.895252        1.302730        0.948970
  2022         110+            1.261036        2.165680        1.349307
  2023           0             0.002123        0.002657        0.002396
  2023           1             0.000127        0.000249        0.000190
  2023           2             0.000158        0.000158        0.000158
  2023           3             0.000133        0.000047        0.000089
  2023           4             0.000115        0.000116        0.000116
  2023           5             0.000077        0.000118        0.000098
  2023           6             0.000074        0.000101        0.000088
  2023           7             0.000067        0.000054        0.000060
  2023           8             0.000055        0.000075        0.000065
  2023           9             0.000061        0.000053        0.000057
  2023          10             0.000075        0.000063        0.000068
  2023          11             0.000090        0.000089        0.000090
  2023          12             0.000098        0.000076        0.000087
  2023          13             0.000109        0.000128        0.000119
  2023          14             0.000158        0.000166        0.000162
  2023          15             0.000194        0.000219        0.000207
  2023          16             0.000189        0.000211        0.000201
  2023          17             0.000221        0.000242        0.000232
  2023          18             0.000230        0.000369        0.000302
  2023          19             0.000214        0.000300        0.000258
  2023          20             0.000244        0.000357        0.000303
  2023          21             0.000260        0.000428        0.000347
  2023          22             0.000295        0.000464        0.000383
  2023          23             0.000250        0.000487        0.000374
  2023          24             0.000328        0.000459        0.000396
  2023          25             0.000350        0.000475        0.000415
  2023          26             0.000341        0.000580        0.000465
  2023          27             0.000301        0.000641        0.000480
  2023          28             0.000334        0.000645        0.000499
  2023          29             0.000329        0.000632        0.000490
  2023          30             0.000399        0.000681        0.000547
  2023          31             0.000453        0.000704        0.000585
  2023          32             0.000426        0.000657        0.000548
  2023          33             0.000428        0.000727        0.000585
  2023          34             0.000440        0.000686        0.000568
  2023          35             0.000494        0.000786        0.000645
  2023          36             0.000520        0.000851        0.000690
  2023          37             0.000549        0.000952        0.000757
  2023          38             0.000552        0.001040        0.000802
  2023          39             0.000669        0.001058        0.000867
  2023          40             0.000750        0.001199        0.000979
  2023          41             0.000753        0.001233        0.000997
  2023          42             0.000776        0.001288        0.001037
  2023          43             0.000824        0.001481        0.001156
  2023          44             0.000936        0.001665        0.001307
  2023          45             0.000957        0.001814        0.001392
  2023          46             0.001016        0.001692        0.001358
  2023          47             0.001073        0.002022        0.001554
  2023          48             0.001231        0.002206        0.001725
  2023          49             0.001262        0.002572        0.001924
  2023          50             0.001242        0.002734        0.001996
  2023          51             0.001276        0.003009        0.002159
  2023          52             0.001424        0.003263        0.002357
  2023          53             0.001545        0.003551        0.002557
  2023          54             0.001838        0.003972        0.002907
  2023          55             0.001712        0.004248        0.002969
  2023          56             0.001956        0.004588        0.003285
  2023          57             0.001980        0.005412        0.003724
  2023          58             0.002052        0.005408        0.003732
  2023          59             0.002085        0.005913        0.004016
  2023          60             0.002393        0.006484        0.004461
  2023          61             0.002506        0.006581        0.004541
  2023          62             0.002783        0.007915        0.005308
  2023          63             0.003047        0.008233        0.005589
  2023          64             0.003334        0.008903        0.006075
  2023          65             0.003464        0.009567        0.006476
  2023          66             0.003658        0.010662        0.007089
  2023          67             0.004166        0.011514        0.007708
  2023          68             0.005091        0.013252        0.009014
  2023          69             0.005319        0.013881        0.009433
  2023          70             0.005870        0.015559        0.010466
  2023          71             0.007389        0.018112        0.012453
  2023          72             0.008160        0.019546        0.013499
  2023          73             0.008983        0.022226        0.015145
  2023          74             0.010708        0.024489        0.017082
  2023          75             0.011404        0.026915        0.018484
  2023          76             0.014321        0.031604        0.022116
  2023          77             0.014847        0.031386        0.022213
  2023          78             0.020284        0.040694        0.029081
  2023          79             0.022565        0.044350        0.031677
  2023          80             0.028231        0.054331        0.038919
  2023          81             0.032734        0.061937        0.044408
  2023          82             0.037965        0.070631        0.050558
  2023          83             0.045573        0.082898        0.059447
  2023          84             0.052485        0.092000        0.066695
  2023          85             0.062161        0.104117        0.076657
  2023          86             0.071548        0.115346        0.085982
  2023          87             0.082185        0.131219        0.097508
  2023          88             0.100646        0.152407        0.115997
  2023          89             0.114108        0.169286        0.129577
  2023          90             0.130332        0.186679        0.145108
  2023          91             0.151195        0.212566        0.166113
  2023          92             0.160933        0.227378        0.175738
  2023          93             0.190230        0.238014        0.200207
  2023          94             0.208100        0.279441        0.222376
  2023          95             0.237490        0.277416        0.245090
  2023          96             0.242842        0.291968        0.251816
  2023          97             0.262655        0.287021        0.267013
  2023          98             0.282235        0.336074        0.291829
  2023          99             0.299318        0.323167        0.303475
  2023         100             0.357584        0.382592        0.361863
  2023         101             0.374257        0.375325        0.374442
  2023         102             0.407786        0.391404        0.404871
  2023         103             0.450608        0.422310        0.445482
  2023         104             0.487844        0.456378        0.482162
  2023         105             0.521010        0.488422        0.515262
  2023         106             0.554921        0.520425        0.548905
  2023         107             0.591723        0.570234        0.588015
  2023         108             0.637679        0.718136        0.650502
  2023         109             0.706674        1.265554        0.767976
  2023         110+            1.120332        4.194175        1.226043
